step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
31310,7827,5e-4,0.510196,1.6656,1103.91,0.8172,0.098588,0.079190,2.619237,0.056830,0.073806,0.089003,0.063782,0.070016,0.078570,0.082806,0.076910
31320,7830,5e-4,0.536500,1.7100,1332.73,0.8264,0.104230,0.082881,2.814920,0.080765,0.075689,0.085419,0.077274,0.077527,0.087275,0.084043,0.076069
31330,7832,5e-4,0.544493,1.7237,1273.02,0.8180,0.101050,0.083046,2.816333,0.079175,0.075085,0.073566,0.089756,0.081688,0.080925,0.084995,0.077354
31340,7835,5e-4,0.522965,1.6870,1240.22,0.8340,0.101528,0.082102,2.746298,0.082660,0.072507,0.083995,0.069135,0.068985,0.076746,0.083583,0.094874
31350,7837,5e-4,0.544735,1.7242,1164.25,0.8281,0.103732,0.083910,2.786477,0.072710,0.079606,0.077437,0.086262,0.082107,0.079280,0.082321,0.083085
31360,7840,5e-4,0.579291,1.7848,1236.08,0.8454,0.106451,0.085035,3.030160,0.073796,0.082509,0.089471,0.082440,0.087838,0.075141,0.086672,0.088123
31370,7842,5e-4,0.520572,1.6830,1123.09,0.8275,0.100955,0.081319,2.696566,0.100037,0.094435,0.085680,0.071872,0.072027,0.079614,0.079896,0.086055
31380,7845,5e-4,0.563664,1.7571,1312.90,0.8263,0.103958,0.083797,2.953396,0.075945,0.084165,0.087230,0.077094,0.080677,0.080625,0.084877,0.089944
31390,7847,5e-4,0.517769,1.6783,1227.06,0.8458,0.098837,0.078061,2.608950,0.054993,0.068471,0.065401,0.076363,0.075962,0.074047,0.077463,0.078553
31400,7850,5e-4,0.507500,1.6611,1222.45,0.8561,0.098423,0.078728,2.576128,0.078444,0.087504,0.077117,0.074415,0.079093,0.074115,0.079917,0.079339
31410,7852,5e-4,0.533504,1.7049,1185.76,0.8264,0.104128,0.083567,2.781018,0.073292,0.074344,0.086718,0.076418,0.081762,0.078971,0.086141,0.086201
31420,7855,5e-4,0.518702,1.6798,1082.74,0.8778,0.100325,0.081876,2.653872,0.110279,0.087624,0.078554,0.065673,0.075204,0.083764,0.083529,0.078181
31430,7857,5e-4,0.553840,1.7399,1140.34,0.8144,0.100452,0.080430,2.918468,0.059380,0.069697,0.071500,0.067472,0.083295,0.077397,0.080556,0.085399
31440,7860,5e-4,0.515374,1.6743,1229.32,0.8258,0.099246,0.078892,2.731457,0.090349,0.098134,0.092432,0.082490,0.077849,0.079804,0.078690,0.076261
31450,7862,5e-4,0.515041,1.6737,1385.65,0.8002,0.097109,0.076540,2.682638,0.075172,0.080454,0.076323,0.073798,0.078378,0.076081,0.078012,0.076116
31460,7865,5e-4,0.553990,1.7402,1509.24,0.8328,0.101758,0.079037,2.801961,0.080440,0.090074,0.089412,0.073707,0.078262,0.071345,0.075521,0.090040
31470,7867,5e-4,0.535647,1.7086,1126.88,0.8299,0.102031,0.081825,2.750178,0.090385,0.084683,0.089387,0.079365,0.081344,0.081375,0.081477,0.082506
31480,7870,5e-4,0.570821,1.7697,1223.90,0.8210,0.105894,0.085629,3.090767,0.075722,0.087451,0.091192,0.087772,0.086137,0.080222,0.084615,0.083421
31490,7872,5e-4,0.550298,1.7338,1149.31,0.7974,0.105401,0.084270,2.919383,0.076433,0.090226,0.077561,0.086007,0.077568,0.077801,0.087967,0.084209
31500,7875,5e-4,0.531229,1.7010,1688.73,0.7965,0.102431,0.081360,2.799254,0.062862,0.087152,0.084500,0.077407,0.086347,0.082320,0.081883,0.076683
31510,7877,5e-4,0.538699,1.7138,1138.61,0.8166,0.100913,0.081437,2.827800,0.058356,0.065371,0.066112,0.074858,0.073896,0.085793,0.081949,0.081833
31520,7880,5e-4,0.529323,1.6978,1367.53,0.8289,0.100197,0.079551,2.721704,0.115704,0.068678,0.073927,0.082775,0.075806,0.084317,0.078153,0.079991
31530,7882,5e-4,0.591935,1.8075,1350.90,0.8249,0.104129,0.081238,3.067232,0.081211,0.080666,0.075284,0.075190,0.080379,0.077457,0.078311,0.094456
31540,7885,5e-4,0.538875,1.7141,1384.73,0.8072,0.101654,0.080972,2.817624,0.067365,0.070504,0.072598,0.082100,0.073977,0.076900,0.081449,0.087274
31550,7887,5e-4,0.571576,1.7711,1168.76,0.8089,0.105901,0.084179,3.029977,0.089485,0.113267,0.093892,0.082857,0.076886,0.082296,0.086009,0.082752
31560,7890,5e-4,0.560809,1.7521,965.31,0.8634,0.101219,0.077470,2.992792,0.083868,0.076306,0.076912,0.071833,0.075191,0.077858,0.079836,0.061540
31570,7892,5e-4,0.521280,1.6842,1554.39,0.8146,0.099661,0.076763,2.641902,0.061038,0.058408,0.071403,0.074723,0.069976,0.072822,0.078506,0.073806
31580,7895,5e-4,0.496009,1.6422,1303.36,0.8513,0.094113,0.075254,2.523994,0.075731,0.076506,0.071743,0.061837,0.077716,0.069489,0.076788,0.075016
31590,7897,5e-4,0.486760,1.6270,1406.47,0.8030,0.096374,0.075343,2.540458,0.077217,0.083817,0.091787,0.077854,0.073650,0.072398,0.074701,0.075938
31600,7900,5e-4,0.486286,1.6263,1361.23,0.8399,0.098268,0.078357,2.506874,0.056157,0.059734,0.060804,0.082357,0.068871,0.080282,0.077239,0.081078
31610,7902,5e-4,0.489037,1.6307,1218.34,0.8418,0.097699,0.078207,2.515334,0.064800,0.085627,0.070369,0.074576,0.078252,0.078580,0.078611,0.080851
31620,7905,5e-4,0.469233,1.5988,1161.00,0.8559,0.099424,0.081804,2.468034,0.053812,0.085307,0.073430,0.073646,0.081742,0.084749,0.084360,0.075801
31630,7907,5e-4,0.492585,1.6365,1095.18,0.8364,0.101708,0.083895,2.553809,0.082668,0.077500,0.096032,0.084806,0.084859,0.083096,0.081741,0.090156
31640,7910,5e-4,0.549392,1.7322,1239.12,0.8344,0.103091,0.083630,2.894372,0.083706,0.107631,0.073999,0.091705,0.083201,0.083976,0.079752,0.084921
31650,7912,5e-4,0.560317,1.7512,1419.18,0.7929,0.106059,0.087358,2.948287,0.064185,0.073312,0.102721,0.082099,0.076835,0.084806,0.088355,0.090988
31660,7915,5e-4,0.522990,1.6871,1469.26,0.8222,0.105423,0.086396,2.700258,0.069782,0.091186,0.085558,0.086515,0.078097,0.089873,0.086606,0.085781
31670,7917,5e-4,0.501903,1.6519,1379.26,0.8038,0.099690,0.080414,2.592482,0.078726,0.066515,0.073678,0.077335,0.083138,0.078423,0.079929,0.075073
31680,7920,5e-4,0.565543,1.7604,1297.99,0.8311,0.102775,0.081016,2.944090,0.077613,0.077841,0.082989,0.076144,0.079938,0.075690,0.081667,0.080197
31690,7922,5e-4,0.543763,1.7225,1174.39,0.8055,0.103563,0.082681,2.873515,0.095180,0.084650,0.079045,0.083757,0.078277,0.077239,0.082758,0.086074
31700,7925,5e-4,0.543413,1.7219,1259.54,0.8660,0.103219,0.084022,2.742261,0.091821,0.087835,0.083861,0.081647,0.082254,0.084598,0.082866,0.086971
31710,7927,5e-4,0.535392,1.7081,1144.92,0.8204,0.102890,0.083846,2.818120,0.080479,0.078942,0.081935,0.083015,0.089425,0.082530,0.082731,0.088740
31720,7930,5e-4,0.619557,1.8581,1469.53,0.8180,0.104874,0.082259,3.256741,0.093624,0.081763,0.078536,0.082974,0.074393,0.079803,0.082717,0.077465
31730,7932,5e-4,0.514350,1.6726,1336.87,0.7935,0.100558,0.080654,2.685473,0.095084,0.073307,0.084922,0.069018,0.077016,0.080025,0.078897,0.089340
31740,7935,5e-4,0.497066,1.6439,1153.85,0.8506,0.098474,0.079563,2.562021,0.082299,0.078176,0.078370,0.072942,0.077758,0.079799,0.080445,0.074074
31750,7937,5e-4,0.559461,1.7497,1337.02,0.7895,0.105559,0.085538,2.978992,0.074109,0.082229,0.076825,0.076327,0.080512,0.079662,0.088241,0.087730
31760,7940,5e-4,0.518228,1.6790,1471.73,0.8304,0.101297,0.080949,2.649269,0.058071,0.102807,0.085025,0.073243,0.073246,0.075488,0.080370,0.081331
31770,7942,5e-4,0.571021,1.7701,1228.91,0.8007,0.105162,0.084374,2.992851,0.061899,0.067462,0.084926,0.082621,0.081654,0.078879,0.086248,0.088473
31780,7945,5e-4,0.582485,1.7905,1170.62,0.8421,0.108642,0.084983,3.113013,0.086507,0.080892,0.086389,0.084667,0.081420,0.080576,0.087673,0.084002
31790,7947,5e-4,0.602220,1.8262,1112.60,0.8225,0.106696,0.083419,3.145231,0.109629,0.099603,0.077127,0.071490,0.080643,0.081324,0.080784,0.089677
31800,7950,5e-4,0.546691,1.7275,1496.16,0.8152,0.103180,0.081746,2.815574,0.074605,0.083583,0.078950,0.082586,0.076619,0.080319,0.086329,0.071756
31810,7952,5e-4,0.526776,1.6935,1075.31,0.8172,0.101325,0.084913,2.776191,0.094407,0.083174,0.088967,0.074061,0.086369,0.086634,0.086544,0.079266
31820,7955,5e-4,0.547437,1.7288,1148.78,0.8344,0.101001,0.079897,2.898118,0.074435,0.080508,0.102383,0.072569,0.074512,0.080317,0.079386,0.084880
31830,7957,5e-4,0.512568,1.6696,1192.41,0.7985,0.100776,0.079710,2.707501,0.079500,0.063212,0.077347,0.083397,0.072983,0.081186,0.079681,0.078829
31840,7960,5e-4,0.477001,1.6112,1250.10,0.8582,0.096976,0.078312,2.424652,0.059333,0.081264,0.077329,0.066125,0.077252,0.075943,0.079172,0.079458
31850,7962,5e-4,0.489157,1.6309,1192.14,0.8329,0.098601,0.081237,2.486372,0.083097,0.112231,0.095674,0.083327,0.083020,0.079181,0.080181,0.082207
31860,7965,5e-4,0.497688,1.6449,1256.30,0.8402,0.096374,0.075944,2.557154,0.059102,0.073418,0.073819,0.074820,0.072843,0.074014,0.074910,0.077137
31870,7967,5e-4,0.573458,1.7744,1226.93,0.8064,0.103616,0.082974,2.977906,0.115343,0.094280,0.098376,0.085809,0.072643,0.074844,0.084728,0.079245
31880,7970,5e-4,0.559396,1.7496,1213.87,0.8241,0.106439,0.084348,2.995693,0.054323,0.056924,0.081326,0.085383,0.089055,0.082599,0.081142,0.084402
31890,7972,5e-4,0.566146,1.7615,1221.68,0.8158,0.105603,0.083514,3.005746,0.082709,0.100957,0.105264,0.083629,0.076307,0.080614,0.081442,0.085189
31900,7975,5e-4,0.545931,1.7262,1208.22,0.8716,0.102280,0.083270,2.825642,0.072195,0.069195,0.069700,0.069787,0.077966,0.081574,0.083983,0.089554
31910,7977,5e-4,0.544258,1.7233,1297.28,0.8359,0.102848,0.080659,2.733907,0.071294,0.086582,0.088490,0.085924,0.072327,0.080016,0.082001,0.079750
31920,7980,5e-4,0.567549,1.7639,1350.85,0.8163,0.105642,0.082501,2.968132,0.095709,0.102161,0.089537,0.079744,0.077840,0.079566,0.079678,0.084489
31930,7982,5e-4,0.550799,1.7346,1311.57,0.7946,0.102383,0.082491,2.853644,0.081068,0.074374,0.084063,0.083677,0.079782,0.081660,0.079704,0.087446
31940,7985,5e-4,0.598415,1.8192,1772.21,0.7960,0.105703,0.082628,3.067008,0.083591,0.109427,0.089785,0.079816,0.069750,0.075511,0.081582,0.085823
31950,7987,5e-4,0.517217,1.6774,1615.35,0.8059,0.102710,0.080579,2.631602,0.073651,0.060118,0.073039,0.068277,0.077936,0.080230,0.079167,0.086712
31960,7990,5e-4,0.506074,1.6588,1146.31,0.8622,0.100640,0.082184,2.647525,0.070370,0.073396,0.083697,0.074033,0.073538,0.078585,0.083827,0.094990
31970,7992,5e-4,0.538824,1.7140,1184.00,0.8138,0.102114,0.084422,2.790033,0.100885,0.107602,0.090562,0.078498,0.087347,0.079793,0.085421,0.083133
31980,7995,5e-4,0.541623,1.7188,1332.93,0.8295,0.105140,0.083957,2.801100,0.077922,0.093018,0.089514,0.082083,0.075300,0.078005,0.085172,0.088603
31990,7997,5e-4,0.586359,1.7974,1215.46,0.8078,0.110467,0.087680,3.064794,0.083253,0.082002,0.087160,0.075550,0.087081,0.085574,0.088940,0.090650
32000,8000,5e-4,0.545415,1.7253,1165.54,0.8293,0.102566,0.081223,2.848235,0.077595,0.087263,0.087713,0.076354,0.073790,0.071884,0.084790,0.082217
32010,8002,5e-4,0.591169,1.8061,1550.14,0.7746,0.106949,0.084524,3.098198,0.074791,0.082056,0.073749,0.077984,0.078736,0.083180,0.080232,0.089196
32020,8005,5e-4,0.551622,1.7361,1214.95,0.8594,0.104426,0.083951,2.888583,0.071503,0.067970,0.086934,0.081329,0.080549,0.083530,0.084855,0.083712
32030,8007,5e-4,0.591352,1.8064,1270.46,0.8021,0.107171,0.082872,3.099385,0.071868,0.102541,0.085151,0.078790,0.083508,0.081804,0.081876,0.089547
32040,8010,5e-4,0.493826,1.6386,1136.81,0.8683,0.095997,0.078092,2.501159,0.065909,0.081746,0.078213,0.070627,0.074209,0.074606,0.080933,0.077515
32050,8012,5e-4,0.580059,1.7861,1430.79,0.8121,0.104888,0.080555,2.972965,0.101984,0.101581,0.078960,0.074363,0.075803,0.074544,0.081090,0.085158
32060,8015,5e-4,0.547845,1.7295,1195.02,0.8386,0.102582,0.079551,2.806862,0.072834,0.086956,0.087507,0.080354,0.076391,0.072172,0.079601,0.080165
32070,8017,5e-4,0.522789,1.6867,1179.77,0.8165,0.105226,0.087004,2.743055,0.073020,0.088345,0.086231,0.084661,0.083834,0.086014,0.088228,0.082355
32080,8020,5e-4,0.544535,1.7238,1385.22,0.8407,0.103494,0.080021,2.848974,0.063217,0.065006,0.070584,0.083325,0.069955,0.075547,0.080493,0.085076
32090,8022,5e-4,0.534741,1.7070,1448.51,0.8025,0.102316,0.080035,2.775091,0.058258,0.087537,0.072677,0.074391,0.083852,0.077394,0.080551,0.080528
32100,8025,5e-4,0.526454,1.6929,1056.43,0.8367,0.105906,0.083068,2.770853,0.045835,0.074136,0.070607,0.070853,0.081505,0.084250,0.082958,0.095807
32110,8027,5e-4,0.575650,1.7783,1360.03,0.8020,0.108990,0.086274,3.008367,0.077533,0.091218,0.087673,0.083039,0.084012,0.079209,0.086072,0.097294
32120,8030,5e-4,0.531201,1.7010,1186.23,0.8178,0.105797,0.086072,2.829091,0.065718,0.067992,0.088652,0.068961,0.082877,0.084928,0.087121,0.086809
32130,8032,5e-4,0.576853,1.7804,1352.49,0.8045,0.107247,0.086990,2.977743,0.093792,0.098096,0.094549,0.075117,0.090116,0.087327,0.084218,0.090561
32140,8035,5e-4,0.497861,1.6452,1094.11,0.8771,0.097610,0.082014,2.596938,0.059163,0.080027,0.081487,0.107274,0.077441,0.084830,0.077858,0.082699
32150,8037,5e-4,0.533802,1.7054,1579.76,0.7800,0.101164,0.081399,2.763500,0.082244,0.091988,0.092250,0.077840,0.079083,0.079820,0.081589,0.076029
32160,8040,5e-4,0.538610,1.7136,1261.83,0.8451,0.100581,0.081247,2.783377,0.102345,0.103981,0.084934,0.087293,0.078729,0.081002,0.076710,0.079858
32170,8042,5e-4,0.534859,1.7072,1312.33,0.8046,0.102579,0.082204,2.776697,0.120768,0.096214,0.075626,0.072263,0.077940,0.084960,0.080912,0.080841
32180,8045,5e-4,0.576633,1.7800,1313.42,0.8198,0.106253,0.083344,3.070547,0.095202,0.105808,0.086390,0.078292,0.079489,0.076902,0.082318,0.088964
32190,8047,5e-4,0.507685,1.6614,1145.17,0.8288,0.101329,0.086447,2.623776,0.094427,0.086772,0.076736,0.071628,0.086937,0.082570,0.083622,0.099179
32200,8050,5e-4,0.506455,1.6594,1213.27,0.8665,0.100955,0.084788,2.588069,0.070118,0.092976,0.086481,0.091506,0.087793,0.081827,0.081285,0.084156
32210,8052,5e-4,0.545150,1.7249,1469.02,0.8130,0.101577,0.080931,2.832261,0.085035,0.098026,0.088872,0.075613,0.078686,0.076645,0.082559,0.083548
32220,8055,5e-4,0.496500,1.6430,1136.75,0.8460,0.100663,0.080541,2.602795,0.057108,0.075405,0.072320,0.082531,0.078214,0.078628,0.080690,0.088753
32230,8057,5e-4,0.529314,1.6978,1089.29,0.8373,0.101270,0.083071,2.778898,0.096399,0.087867,0.079058,0.062129,0.084385,0.079111,0.084879,0.087631
32240,8060,5e-4,0.496419,1.6428,1317.06,0.8431,0.101104,0.081431,2.558235,0.077355,0.086469,0.090403,0.077342,0.084659,0.078333,0.080796,0.081762
32250,8062,5e-4,0.545377,1.7253,1512.39,0.8279,0.102253,0.079233,2.753465,0.093074,0.089226,0.079980,0.082860,0.079618,0.077337,0.075544,0.082931
32260,8065,5e-4,0.501337,1.6509,1238.92,0.8518,0.100440,0.082215,2.586400,0.076273,0.079829,0.088459,0.071411,0.075053,0.086179,0.083509,0.077161
32270,8067,5e-4,0.537531,1.7118,1482.41,0.7958,0.102400,0.081476,2.833767,0.074942,0.086234,0.077709,0.080284,0.077244,0.075933,0.082443,0.087217
32280,8070,5e-4,0.551161,1.7353,1764.33,0.7903,0.102023,0.081136,2.865867,0.084066,0.076644,0.082216,0.081816,0.074143,0.076249,0.079517,0.075283
32290,8072,5e-4,0.538317,1.7131,1126.29,0.8092,0.105809,0.086693,2.876510,0.080084,0.077273,0.091036,0.074191,0.074018,0.084175,0.087316,0.095363
32300,8075,5e-4,0.513815,1.6717,1201.41,0.8441,0.100077,0.080061,2.671165,0.080325,0.082653,0.083093,0.076693,0.069685,0.077000,0.081506,0.086059
32310,8077,5e-4,0.515188,1.6740,1402.20,0.8156,0.102191,0.081259,2.620408,0.095221,0.128595,0.114071,0.085288,0.074522,0.077634,0.078114,0.084154
32320,8080,5e-4,0.544972,1.7246,1539.09,0.8453,0.103616,0.083844,2.801865,0.097601,0.096183,0.076507,0.077480,0.076283,0.084551,0.082127,0.089665
32330,8082,5e-4,0.483452,1.6217,1397.00,0.8309,0.096469,0.076273,2.467775,0.060907,0.077842,0.084922,0.066233,0.067338,0.074750,0.081623,0.074268
32340,8085,5e-4,0.493095,1.6374,1065.63,0.8454,0.100306,0.083336,2.574874,0.090626,0.098867,0.074504,0.071875,0.079039,0.079772,0.085040,0.086482
32350,8087,5e-4,0.510059,1.6654,1354.19,0.8229,0.099646,0.077529,2.619650,0.037580,0.055285,0.072438,0.077098,0.078969,0.075480,0.076105,0.078874
32360,8090,5e-4,0.526225,1.6925,1355.66,0.7988,0.099921,0.079049,2.757793,0.077559,0.083493,0.073649,0.087784,0.070336,0.081249,0.078036,0.075809
32370,8092,5e-4,0.536625,1.7102,1425.30,0.7924,0.102670,0.080891,2.856068,0.078204,0.071777,0.091708,0.080870,0.075760,0.080199,0.082652,0.073019
32380,8095,5e-4,0.566837,1.7627,1422.68,0.8492,0.103070,0.080882,2.871694,0.084684,0.104967,0.074776,0.082695,0.078629,0.081784,0.080055,0.079627
32390,8097,5e-4,0.510445,1.6660,1583.50,0.7806,0.098934,0.079547,2.644477,0.062853,0.094323,0.076692,0.080961,0.073023,0.074252,0.079003,0.080004
32400,8100,5e-4,0.550037,1.7333,1224.17,0.8327,0.102723,0.082224,2.877892,0.066385,0.071484,0.077018,0.074177,0.074026,0.084482,0.081648,0.087334
32410,8102,5e-4,0.559900,1.7505,1318.51,0.8129,0.104479,0.082327,2.895076,0.071292,0.077708,0.084490,0.082552,0.079669,0.081222,0.082698,0.083779
32420,8105,5e-4,0.518163,1.6789,1163.67,0.8434,0.099901,0.082048,2.711585,0.061273,0.061401,0.070380,0.083670,0.071005,0.085036,0.083057,0.084162
32430,8107,5e-4,0.528990,1.6972,1381.90,0.8402,0.100907,0.081223,2.687995,0.076297,0.074673,0.078431,0.078367,0.077912,0.084296,0.078715,0.087059
32440,8110,5e-4,0.543322,1.7217,1245.30,0.7977,0.102725,0.084081,2.930181,0.072199,0.071541,0.089494,0.083754,0.080012,0.076845,0.088886,0.083719
32450,8112,5e-4,0.478489,1.6136,1222.54,0.8102,0.096951,0.077966,2.461164,0.073433,0.080935,0.068267,0.073289,0.073175,0.074797,0.079775,0.080306
32460,8115,5e-4,0.597801,1.8181,1402.68,0.8341,0.106393,0.085026,3.122777,0.080915,0.102246,0.094695,0.077827,0.081021,0.082984,0.086667,0.084239
32470,8117,5e-4,0.534511,1.7066,1435.43,0.8224,0.103360,0.080173,2.721731,0.073404,0.087686,0.080254,0.071482,0.078217,0.082455,0.079940,0.077719
32480,8120,5e-4,0.548695,1.7310,1096.42,0.8440,0.106006,0.085808,2.920786,0.071858,0.080972,0.077495,0.091529,0.077587,0.076995,0.090786,0.088716
32490,8122,5e-4,0.513182,1.6706,1284.68,0.8125,0.096797,0.079267,2.687015,0.076154,0.076089,0.073820,0.081467,0.079758,0.074437,0.080775,0.078242
32500,8125,5e-4,0.495162,1.6408,1225.73,0.8132,0.100903,0.082805,2.642453,0.078203,0.091011,0.078114,0.080163,0.081840,0.081127,0.080772,0.085626
32510,8127,5e-4,0.572507,1.7727,1239.65,0.8015,0.104997,0.086511,2.998490,0.074698,0.083774,0.080416,0.101610,0.084637,0.080203,0.083731,0.086690
32520,8130,5e-4,0.552031,1.7368,1390.78,0.8436,0.103694,0.083439,2.828072,0.085236,0.094688,0.075773,0.082877,0.086718,0.079546,0.076327,0.089776
32530,8132,5e-4,0.511358,1.6676,1344.56,0.8080,0.098678,0.079923,2.648756,0.079339,0.076320,0.069932,0.071214,0.070334,0.074302,0.081734,0.085051
32540,8135,5e-4,0.499320,1.6476,1266.18,0.8446,0.100273,0.082762,2.591624,0.080807,0.074173,0.064900,0.078769,0.086659,0.085019,0.086250,0.075598
32550,8137,5e-4,0.567392,1.7637,1337.82,0.7541,0.108843,0.089147,3.067596,0.112240,0.098495,0.097648,0.083715,0.083897,0.089769,0.097705,0.081802
32560,8140,5e-4,0.491170,1.6342,1508.91,0.8116,0.101630,0.083705,2.545738,0.065690,0.062453,0.065767,0.080134,0.079276,0.081698,0.085541,0.085156
32570,8142,5e-4,0.518464,1.6794,1170.73,0.8094,0.103878,0.084804,2.715681,0.077432,0.089556,0.084359,0.086883,0.075068,0.082397,0.086055,0.086358
32580,8145,5e-4,0.514028,1.6720,1464.97,0.8452,0.102882,0.084429,2.618821,0.066617,0.073405,0.077277,0.084592,0.082856,0.083394,0.084043,0.080106
32590,8147,5e-4,0.557625,1.7465,1216.25,0.8039,0.107466,0.089539,2.951982,0.064978,0.075442,0.081379,0.091450,0.086756,0.086553,0.086627,0.102869
32600,8150,5e-4,0.570177,1.7686,1587.80,0.8160,0.105953,0.084521,2.906439,0.083455,0.082332,0.092767,0.078200,0.074287,0.088987,0.081573,0.082101
32610,8152,5e-4,0.532883,1.7038,1195.96,0.8250,0.102507,0.080201,2.758898,0.071261,0.089507,0.083983,0.081012,0.074069,0.074671,0.081968,0.083780
32620,8155,5e-4,0.547306,1.7286,1300.03,0.8247,0.101343,0.081143,2.851780,0.078360,0.094791,0.078714,0.085591,0.080158,0.079094,0.082473,0.074331
32630,8157,5e-4,0.552369,1.7374,1313.73,0.8221,0.101114,0.081016,2.851529,0.066266,0.068416,0.091855,0.085134,0.079117,0.078852,0.080731,0.079260
32640,8160,5e-4,0.557119,1.7456,1276.16,0.8069,0.104804,0.080198,3.009619,0.067309,0.097544,0.089533,0.073055,0.079500,0.084698,0.078900,0.078429
32650,8162,5e-4,0.584454,1.7940,1278.41,0.7876,0.104456,0.081682,3.068346,0.093089,0.078072,0.087470,0.070466,0.084563,0.087076,0.079452,0.083003
32660,8165,5e-4,0.532845,1.7038,1214.58,0.8213,0.101499,0.080559,2.799937,0.090616,0.080928,0.082389,0.080820,0.074514,0.077186,0.081292,0.082541
32670,8167,5e-4,0.504387,1.6560,1258.81,0.8195,0.099950,0.078987,2.618472,0.076565,0.082455,0.091832,0.080965,0.075633,0.080948,0.078606,0.075550
32680,8170,5e-4,0.504620,1.6564,1462.35,0.8395,0.102191,0.082066,2.575549,0.097961,0.094358,0.104912,0.096945,0.075011,0.082471,0.079119,0.079460
32690,8172,5e-4,0.503596,1.6547,1202.54,0.8231,0.100922,0.081460,2.584256,0.074135,0.079083,0.078239,0.064215,0.080271,0.076551,0.082313,0.086101
32700,8175,5e-4,0.510022,1.6653,1916.44,0.7959,0.101700,0.081015,2.584383,0.068795,0.051215,0.066696,0.073091,0.075768,0.076376,0.084703,0.079670
32710,8177,5e-4,0.634209,1.8855,1461.57,0.8093,0.110521,0.088425,3.300082,0.081931,0.087189,0.100655,0.075253,0.084179,0.082322,0.086690,0.094080
32720,8180,5e-4,0.544228,1.7233,1281.76,0.8289,0.102950,0.083794,2.804504,0.083903,0.103294,0.094834,0.073550,0.083499,0.075907,0.084873,0.082050
32730,8182,5e-4,0.517792,1.6783,1254.43,0.8062,0.100084,0.079978,2.680510,0.077385,0.073720,0.072332,0.092785,0.070792,0.082494,0.080202,0.075310
32740,8185,5e-4,0.569786,1.7679,1651.95,0.8174,0.104823,0.081376,2.928082,0.091760,0.086954,0.081987,0.073100,0.075517,0.082473,0.079422,0.084619
32750,8187,5e-4,0.598208,1.8189,1543.20,0.8022,0.105315,0.082730,3.093484,0.074553,0.079756,0.079677,0.073827,0.078394,0.074833,0.082447,0.092293
32760,8190,5e-4,0.521512,1.6846,1099.87,0.8371,0.101690,0.079107,2.802809,0.080834,0.066966,0.065371,0.083671,0.075891,0.078959,0.080887,0.079314
32770,8192,5e-4,0.522361,1.6860,1232.14,0.8090,0.097350,0.075397,2.737421,0.112511,0.080923,0.065465,0.065083,0.076988,0.071083,0.074703,0.076957
32780,8195,5e-4,0.514437,1.6727,1187.82,0.8444,0.101797,0.081535,2.689408,0.085921,0.086214,0.079676,0.089581,0.078220,0.083801,0.080142,0.078959
32790,8197,5e-4,0.535136,1.7077,1236.68,0.8282,0.104321,0.086861,2.747877,0.098896,0.092929,0.083417,0.090367,0.084102,0.086028,0.090306,0.081729
32800,8200,5e-4,0.576053,1.7790,1261.51,0.8558,0.104839,0.079949,2.980557,0.073443,0.081239,0.077907,0.084405,0.075380,0.076825,0.082813,0.075251
32810,8202,5e-4,0.530368,1.6996,1348.91,0.7886,0.099537,0.080761,2.762211,0.080407,0.069939,0.061756,0.070753,0.082289,0.078567,0.081283,0.085860
32820,8205,5e-4,0.580030,1.7861,1322.72,0.8464,0.104760,0.084152,2.960079,0.065672,0.086438,0.065555,0.091932,0.077892,0.076178,0.085367,0.085497
32830,8207,5e-4,0.502691,1.6532,1181.28,0.8309,0.100410,0.081003,2.594293,0.061511,0.066482,0.071182,0.075383,0.075827,0.082762,0.081259,0.080422
32840,8210,5e-4,0.522880,1.6869,1093.50,0.8429,0.101736,0.084173,2.728667,0.069361,0.097728,0.073583,0.062610,0.076741,0.085602,0.082625,0.090055
32850,8212,5e-4,0.481976,1.6193,1164.24,0.8098,0.098755,0.078774,2.555063,0.053550,0.094246,0.087586,0.087439,0.079637,0.079812,0.076398,0.075629
32860,8215,5e-4,0.581661,1.7890,1206.51,0.8558,0.102865,0.082744,2.981028,0.074706,0.079514,0.071539,0.087180,0.083954,0.080781,0.079087,0.086163
32870,8217,5e-4,0.518738,1.6799,1217.04,0.8135,0.096973,0.076855,2.712839,0.076227,0.069977,0.084397,0.081426,0.068949,0.075561,0.076125,0.079915
32880,8220,5e-4,0.559067,1.7490,1268.06,0.8553,0.101017,0.080230,2.924573,0.068533,0.081719,0.080016,0.071991,0.072828,0.077790,0.079460,0.093022
32890,8222,5e-4,0.523451,1.6878,1333.77,0.8371,0.099578,0.079939,2.684397,0.061780,0.067747,0.069641,0.064199,0.078786,0.079906,0.078811,0.088902
32900,8225,5e-4,0.481158,1.6179,1116.86,0.8437,0.095857,0.079062,2.525695,0.054701,0.071441,0.074434,0.074933,0.078869,0.079135,0.079512,0.076865
32910,8227,5e-4,0.564930,1.7593,1164.38,0.8329,0.104103,0.083359,2.902374,0.092822,0.103626,0.082863,0.079759,0.072086,0.081991,0.085413,0.087738
