step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
13730,3432,5e-4,0.685747,1.9853,2635.89,1.4860,0.108383,0.062954,3.558469,0.046406,0.048069,0.063024,0.063542,0.059211,0.064291,0.063749,0.064024
13740,3435,5e-4,0.603290,1.8281,2358.37,1.4863,0.102987,0.059947,3.192079,0.092623,0.087092,0.063848,0.059711,0.059333,0.055828,0.061840,0.057165
13750,3437,5e-4,0.603914,1.8293,1991.11,1.5058,0.104078,0.060346,3.132020,0.040033,0.063180,0.056357,0.057504,0.063619,0.058986,0.060065,0.062707
13760,3440,5e-4,0.593046,1.8095,2102.23,1.5151,0.102665,0.060695,3.095001,0.057316,0.052460,0.061051,0.061075,0.063314,0.060830,0.060115,0.059101
13770,3442,5e-4,0.636971,1.8907,2703.63,1.5163,0.102938,0.057940,3.274406,0.078468,0.059474,0.050791,0.058678,0.058556,0.057190,0.058292,0.058960
13780,3445,5e-4,0.585233,1.7954,2605.41,1.5185,0.098371,0.056327,3.019062,0.052537,0.043190,0.060743,0.058472,0.057878,0.052738,0.056078,0.060728
13790,3447,5e-4,0.643828,1.9038,2349.20,1.4886,0.105035,0.060352,3.347574,0.095028,0.073161,0.071004,0.068812,0.053769,0.061515,0.058073,0.061801
13800,3450,5e-4,0.617012,1.8534,2338.70,1.5369,0.100001,0.058472,3.131985,0.051274,0.051367,0.056284,0.053150,0.064820,0.060094,0.058306,0.058019
13810,3452,5e-4,0.635884,1.8887,2253.34,1.4434,0.105462,0.060888,3.385795,0.051731,0.055175,0.053696,0.055757,0.060365,0.057976,0.062973,0.062741
13820,3455,5e-4,0.668507,1.9513,2147.51,1.5227,0.104050,0.059336,3.476667,0.047528,0.054459,0.069679,0.052597,0.057617,0.053190,0.061242,0.065765
13830,3457,5e-4,0.623031,1.8646,1968.89,1.4507,0.106640,0.061552,3.361624,0.060174,0.059222,0.055378,0.053070,0.061318,0.058204,0.062893,0.067026
13840,3460,5e-4,0.645036,1.9061,2265.26,1.5098,0.105427,0.059739,3.358685,0.045686,0.043748,0.054819,0.063445,0.055139,0.058965,0.059796,0.065069
13850,3462,5e-4,0.564523,1.7586,2322.20,1.5284,0.099761,0.060585,2.862835,0.061254,0.049067,0.052495,0.072052,0.057187,0.058610,0.062602,0.056030
13860,3465,5e-4,0.644598,1.9052,1991.20,1.5012,0.105242,0.061082,3.415862,0.069626,0.057030,0.061016,0.047734,0.061589,0.064561,0.060309,0.059773
13870,3467,5e-4,0.635283,1.8876,2072.99,1.4482,0.103890,0.060032,3.406033,0.071190,0.061070,0.072701,0.059992,0.055582,0.057901,0.059703,0.065680
13880,3470,5e-4,0.523938,1.6887,2023.30,1.5713,0.097548,0.057308,2.677718,0.054245,0.058847,0.060033,0.058170,0.061350,0.054721,0.058723,0.051271
13890,3472,5e-4,0.594297,1.8118,2320.52,1.4420,0.103301,0.060417,3.178115,0.062895,0.061903,0.064750,0.064349,0.059068,0.060254,0.059312,0.061252
13900,3475,5e-4,0.656427,1.9279,2608.09,1.5237,0.107900,0.064485,3.404587,0.031604,0.053985,0.063208,0.068488,0.060819,0.060412,0.062854,0.068305
13910,3477,5e-4,0.575207,1.7775,2784.19,1.5018,0.100023,0.059034,2.940262,0.055243,0.066629,0.051313,0.056534,0.059587,0.058573,0.058457,0.054484
13920,3480,5e-4,0.648528,1.9127,2644.42,1.5074,0.105125,0.064241,3.348965,0.053429,0.054228,0.065369,0.067693,0.060886,0.062648,0.059405,0.071839
13930,3482,5e-4,0.629414,1.8765,2329.99,1.4931,0.103377,0.062331,3.323570,0.041710,0.051275,0.056626,0.061754,0.062601,0.066743,0.059480,0.058473
13940,3485,5e-4,0.604213,1.8298,2168.46,1.6137,0.100501,0.060187,2.960268,0.056936,0.068266,0.059668,0.058374,0.057350,0.059986,0.059711,0.083665
13950,3487,5e-4,0.648086,1.9119,2220.04,1.4657,0.107713,0.061440,3.409737,0.031281,0.075081,0.049143,0.056957,0.062123,0.060851,0.061574,0.063050
13960,3490,5e-4,0.660373,1.9355,2560.74,1.4771,0.108656,0.060310,3.517707,0.058537,0.041629,0.058698,0.059687,0.060433,0.059808,0.063107,0.059751
13970,3492,5e-4,0.627514,1.8729,2394.37,1.5094,0.105216,0.060463,3.218271,0.070006,0.065023,0.064293,0.058546,0.065690,0.058232,0.060227,0.066775
13980,3495,5e-4,0.675822,1.9656,2232.33,1.4962,0.109060,0.061764,3.601004,0.043312,0.044437,0.045661,0.058663,0.058708,0.060102,0.061302,0.065243
13990,3497,5e-4,0.615223,1.8501,2838.73,1.4907,0.105129,0.059810,3.210250,0.048750,0.058772,0.056286,0.055758,0.057737,0.056833,0.060751,0.057197
14000,3500,5e-4,0.580462,1.7869,2294.69,1.5059,0.104139,0.061970,3.023382,0.036184,0.049727,0.055742,0.062376,0.061089,0.059478,0.063249,0.063488
14010,3502,5e-4,0.600883,1.8237,2519.91,1.4862,0.102563,0.060870,3.139209,0.072906,0.064015,0.057120,0.068001,0.063093,0.060688,0.061042,0.052686
14020,3505,5e-4,0.650521,1.9165,2424.23,1.5094,0.107534,0.063414,3.375428,0.060826,0.053638,0.061870,0.062448,0.061065,0.060474,0.062867,0.065057
14030,3507,5e-4,0.587703,1.7998,2561.79,1.4978,0.099117,0.057305,2.989497,0.054073,0.058599,0.059980,0.051133,0.056674,0.056034,0.054195,0.060341
14040,3510,5e-4,0.607599,1.8360,2230.56,1.5336,0.101699,0.059195,3.133393,0.059302,0.059354,0.065900,0.055558,0.060112,0.059528,0.058014,0.061232
14050,3512,5e-4,0.602490,1.8267,1994.97,1.4799,0.100178,0.059692,3.151585,0.055163,0.070538,0.055516,0.055313,0.056623,0.062825,0.059417,0.058801
14060,3515,5e-4,0.567801,1.7644,2746.02,1.5164,0.100695,0.058613,2.912995,0.052139,0.062244,0.055509,0.048314,0.059132,0.054166,0.058754,0.061976
14070,3517,5e-4,0.546822,1.7278,2443.67,1.5439,0.096549,0.056854,2.765791,0.040042,0.049154,0.058586,0.059666,0.064813,0.053841,0.055947,0.054026
14080,3520,5e-4,0.568179,1.7651,2817.84,1.4669,0.105119,0.063800,2.988195,0.051594,0.055518,0.060197,0.063398,0.058913,0.066628,0.064184,0.065350
14090,3522,5e-4,0.594047,1.8113,2148.15,1.4489,0.103213,0.061312,3.156824,0.061266,0.078083,0.063484,0.054863,0.059653,0.060454,0.060258,0.062124
14100,3525,5e-4,0.595187,1.8134,2475.90,1.5050,0.100338,0.058479,3.135543,0.047134,0.050775,0.058023,0.063920,0.054917,0.059526,0.059651,0.056876
14110,3527,5e-4,0.576950,1.7806,2229.54,1.4601,0.102355,0.061446,3.083265,0.067110,0.069100,0.065656,0.056195,0.059566,0.061859,0.060685,0.056050
14120,3530,5e-4,0.626941,1.8719,2292.32,1.5223,0.105431,0.061624,3.225659,0.047916,0.052690,0.064792,0.053748,0.056253,0.060427,0.062065,0.063076
14130,3532,5e-4,0.594993,1.8130,3587.31,1.4690,0.102232,0.059625,3.045825,0.068656,0.057926,0.069351,0.055806,0.056172,0.057488,0.060125,0.059808
14140,3535,5e-4,0.573783,1.7750,2055.13,1.5270,0.102188,0.059433,2.987525,0.059011,0.068622,0.061272,0.059873,0.058442,0.058098,0.059267,0.064046
14150,3537,5e-4,0.632159,1.8817,2794.62,1.4989,0.108822,0.063399,3.261608,0.080175,0.073579,0.056382,0.058504,0.061884,0.066383,0.062132,0.062907
14160,3540,5e-4,0.573213,1.7740,2744.33,1.5264,0.102474,0.061660,2.896945,0.068007,0.054285,0.067598,0.055574,0.063412,0.061321,0.059836,0.066277
14170,3542,5e-4,0.654543,1.9243,2251.44,1.5349,0.104819,0.060339,3.306124,0.050370,0.061469,0.061089,0.056872,0.056950,0.057932,0.056832,0.067833
14180,3545,5e-4,0.646085,1.9081,2373.58,1.5256,0.109280,0.064682,3.349745,0.056545,0.065731,0.061895,0.065581,0.065828,0.060794,0.061977,0.070180
14190,3547,5e-4,0.590553,1.8050,2508.80,1.5119,0.104439,0.061936,3.033755,0.050190,0.081984,0.060969,0.057660,0.050814,0.057315,0.063451,0.069869
14200,3550,5e-4,0.658473,1.9318,2151.81,1.4745,0.107718,0.062520,3.549077,0.055445,0.069718,0.060792,0.062670,0.058690,0.061606,0.063510,0.063765
14210,3552,5e-4,0.605534,1.8322,2233.57,1.5039,0.103232,0.059214,3.096005,0.060195,0.067602,0.056003,0.060589,0.061167,0.059013,0.060440,0.058592
14220,3555,5e-4,0.565115,1.7596,3081.05,1.4950,0.099846,0.056923,2.956572,0.062200,0.071706,0.061123,0.049494,0.050851,0.058555,0.056822,0.060309
14230,3557,5e-4,0.578760,1.7838,3175.95,1.4851,0.100064,0.058548,2.943052,0.039177,0.057805,0.067988,0.054994,0.056275,0.062489,0.056676,0.060134
14240,3560,5e-4,0.596927,1.8165,2178.74,1.5109,0.099598,0.059086,3.067157,0.060650,0.055368,0.057657,0.053613,0.053969,0.061447,0.059148,0.060655
14250,3562,5e-4,0.596182,1.8152,2423.10,1.4710,0.102434,0.059414,3.113562,0.065315,0.069096,0.074712,0.058790,0.055693,0.055665,0.057135,0.059566
14260,3565,5e-4,0.607082,1.8351,3243.87,1.5521,0.102549,0.058772,3.043110,0.049001,0.055645,0.073394,0.054277,0.056651,0.059007,0.056552,0.059969
14270,3567,5e-4,0.600584,1.8232,2275.92,1.4880,0.102168,0.058591,3.113611,0.036374,0.057219,0.055874,0.053115,0.059767,0.055814,0.057442,0.060118
14280,3570,5e-4,0.609681,1.8398,2138.19,1.4870,0.103177,0.058654,3.220819,0.067913,0.067419,0.061825,0.060385,0.054737,0.052737,0.056329,0.064889
14290,3572,5e-4,0.532729,1.7036,1876.50,1.5064,0.096524,0.056992,2.783284,0.055042,0.053299,0.052383,0.051988,0.057654,0.060183,0.055710,0.056339
14300,3575,5e-4,0.653734,1.9227,2361.29,1.4924,0.105987,0.062156,3.438940,0.060194,0.069111,0.066774,0.057083,0.059104,0.061618,0.061559,0.064494
14310,3577,5e-4,0.594950,1.8129,2176.42,1.4866,0.099993,0.059498,3.116074,0.061874,0.058237,0.053696,0.053740,0.058463,0.056725,0.059345,0.065759
14320,3580,5e-4,0.572685,1.7730,2192.53,1.5306,0.101473,0.059669,2.979268,0.063046,0.054133,0.064394,0.063483,0.055546,0.058824,0.059050,0.058712
14330,3582,5e-4,0.539693,1.7155,2096.16,1.4828,0.100522,0.059130,2.824805,0.058627,0.068103,0.064235,0.063474,0.059227,0.058105,0.058417,0.056793
14340,3585,5e-4,0.619800,1.8586,2803.59,1.5216,0.105342,0.062798,3.187694,0.062966,0.069436,0.056789,0.059053,0.062561,0.060628,0.058311,0.066673
14350,3587,5e-4,0.578980,1.7842,2835.49,1.4996,0.102472,0.061975,2.979069,0.071747,0.070374,0.070596,0.065088,0.055004,0.058552,0.060676,0.067410
14360,3590,5e-4,0.566441,1.7620,2025.67,1.5221,0.099200,0.060303,2.972100,0.053151,0.076645,0.073325,0.057512,0.060377,0.060193,0.061306,0.057638
14370,3592,5e-4,0.607834,1.8364,2269.71,1.5069,0.103150,0.061268,3.161677,0.036617,0.057962,0.060705,0.063853,0.057146,0.058879,0.063615,0.059298
14380,3595,5e-4,0.563821,1.7574,2271.90,1.4637,0.101190,0.059801,2.992753,0.062600,0.056305,0.055505,0.065447,0.059144,0.058537,0.061594,0.058860
14390,3597,5e-4,0.587269,1.7991,2433.58,1.5228,0.099239,0.058449,3.033683,0.063080,0.059009,0.054426,0.056814,0.053650,0.056970,0.057834,0.062571
14400,3600,5e-4,0.631043,1.8796,2972.70,1.4636,0.105942,0.060783,3.360059,0.060989,0.062260,0.052810,0.057448,0.059635,0.059041,0.062563,0.059245
14410,3602,5e-4,0.578674,1.7837,2285.92,1.4992,0.101035,0.061364,3.001703,0.054263,0.067905,0.065657,0.062589,0.061002,0.062193,0.060448,0.062054
14420,3605,5e-4,0.613081,1.8461,2215.23,1.4495,0.104298,0.061048,3.327682,0.038153,0.057147,0.058201,0.062916,0.065340,0.058772,0.063754,0.058442
14430,3607,5e-4,0.574551,1.7763,2055.97,1.4747,0.101516,0.061250,3.013863,0.060926,0.066773,0.063687,0.059938,0.056926,0.061510,0.060910,0.059761
14440,3610,5e-4,0.621936,1.8625,2138.96,1.5444,0.101096,0.059362,3.212101,0.054065,0.058260,0.064415,0.058609,0.057461,0.057618,0.059337,0.059466
14450,3612,5e-4,0.620272,1.8594,2144.30,1.4397,0.106762,0.065317,3.325800,0.056639,0.060626,0.063976,0.067025,0.057108,0.061774,0.065919,0.068571
14460,3615,5e-4,0.533205,1.7044,2054.53,1.5254,0.099289,0.061429,2.761580,0.055253,0.059486,0.059869,0.058817,0.056216,0.063759,0.060701,0.060484
14470,3617,5e-4,0.562770,1.7555,2101.68,1.5033,0.099788,0.058619,2.933175,0.042121,0.058311,0.053681,0.064878,0.057218,0.057654,0.057900,0.061038
14480,3620,5e-4,0.589006,1.8022,2044.29,1.5077,0.103873,0.064932,3.072213,0.070658,0.082141,0.060733,0.063673,0.057378,0.065926,0.059322,0.074301
14490,3622,5e-4,0.614005,1.8478,2236.34,1.5048,0.106341,0.062628,3.167981,0.075449,0.062957,0.059754,0.059234,0.059514,0.065360,0.063284,0.060455
14500,3625,5e-4,0.526434,1.6929,2218.18,1.5471,0.098763,0.060509,2.699922,0.054396,0.056699,0.063682,0.053172,0.059054,0.059637,0.061779,0.059582
14510,3627,5e-4,0.549374,1.7322,1985.93,1.5004,0.098830,0.060345,2.856935,0.046312,0.053421,0.055990,0.064945,0.063830,0.058995,0.059023,0.059117
14520,3630,5e-4,0.659566,1.9340,2416.97,1.5180,0.107467,0.064289,3.393125,0.044053,0.051588,0.057637,0.057937,0.056653,0.063844,0.064335,0.071755
14530,3632,5e-4,0.582057,1.7897,2517.65,1.5549,0.101460,0.064507,2.931206,0.054627,0.058353,0.078667,0.066437,0.061327,0.061186,0.058600,0.067456
14540,3635,5e-4,0.568703,1.7660,2224.67,1.5332,0.101421,0.062772,2.915233,0.055556,0.066365,0.068253,0.055249,0.056633,0.058579,0.066817,0.068251
14550,3637,5e-4,0.590469,1.8048,2358.14,1.5162,0.100256,0.059093,3.024334,0.055464,0.067691,0.062086,0.061094,0.053594,0.055651,0.059500,0.059969
14560,3640,5e-4,0.556123,1.7439,2122.02,1.5407,0.098515,0.058856,2.846846,0.046861,0.060859,0.055063,0.051378,0.057460,0.057458,0.058256,0.063726
14570,3642,5e-4,0.574065,1.7755,2122.41,1.5128,0.100333,0.060763,2.930518,0.045695,0.047027,0.056976,0.056485,0.062418,0.057898,0.059096,0.063096
14580,3645,5e-4,0.558194,1.7475,2282.24,1.5219,0.101280,0.062202,2.873077,0.072838,0.072469,0.064744,0.057632,0.059269,0.059470,0.061250,0.061986
14590,3647,5e-4,0.562230,1.7546,2290.16,1.5185,0.100919,0.060840,2.909542,0.052608,0.056073,0.054836,0.063709,0.062617,0.061952,0.060436,0.056054
14600,3650,5e-4,0.571600,1.7711,2984.21,1.5071,0.102566,0.061587,2.932186,0.058577,0.064382,0.060513,0.062713,0.058753,0.061443,0.059082,0.060224
14610,3652,5e-4,0.683872,1.9815,2278.26,1.4472,0.112666,0.066660,3.662218,0.058218,0.059792,0.056836,0.062696,0.061376,0.069168,0.067091,0.064812
14620,3655,5e-4,0.617539,1.8544,2184.33,1.5320,0.105175,0.063225,3.239666,0.055664,0.049335,0.058223,0.062988,0.056514,0.062460,0.064823,0.068902
14630,3657,5e-4,0.599569,1.8213,1996.15,1.5114,0.101892,0.062429,3.122628,0.072623,0.077694,0.064116,0.064882,0.054817,0.061538,0.063781,0.059485
14640,3660,5e-4,0.574509,1.7763,1999.58,1.4831,0.102280,0.058781,3.073471,0.066713,0.056780,0.056521,0.059861,0.058478,0.060121,0.055913,0.066542
14650,3662,5e-4,0.570176,1.7686,2265.72,1.4666,0.100963,0.059549,3.023781,0.049111,0.068018,0.058591,0.059939,0.054822,0.057212,0.061258,0.060024
14660,3665,5e-4,0.573455,1.7744,2064.77,1.5198,0.099374,0.060801,2.994217,0.079447,0.070033,0.058423,0.056535,0.065477,0.058966,0.059028,0.060944
14670,3667,5e-4,0.571772,1.7714,2407.54,1.4768,0.102461,0.061551,2.962768,0.052104,0.055585,0.057433,0.062341,0.057961,0.055244,0.061995,0.070165
14680,3670,5e-4,0.624237,1.8668,1969.75,1.4992,0.104115,0.061998,3.311522,0.061063,0.079062,0.061049,0.061148,0.057433,0.059957,0.061760,0.066739
14690,3672,5e-4,0.587028,1.7986,2331.63,1.5254,0.102272,0.060959,2.981366,0.049344,0.064162,0.059540,0.057313,0.056903,0.056911,0.062726,0.064361
14700,3675,5e-4,0.577051,1.7808,2138.28,1.5280,0.099905,0.060976,2.997404,0.067741,0.060052,0.070598,0.065245,0.061679,0.057118,0.060117,0.061894
14710,3677,5e-4,0.613709,1.8473,2554.03,1.5341,0.103621,0.061432,3.113730,0.063626,0.070743,0.057531,0.054507,0.057697,0.062129,0.060075,0.066895
14720,3680,5e-4,0.562782,1.7555,1976.32,1.5376,0.099619,0.060754,2.920360,0.035769,0.060549,0.068396,0.054636,0.058823,0.058357,0.063057,0.062559
14730,3682,5e-4,0.568985,1.7665,2461.37,1.4654,0.100884,0.060321,2.984183,0.049932,0.057179,0.061501,0.056132,0.059307,0.055585,0.058815,0.064053
14740,3685,5e-4,0.652525,1.9204,2396.55,1.4949,0.103446,0.059824,3.432813,0.046408,0.071325,0.057047,0.053634,0.057889,0.060036,0.058477,0.062683
14750,3687,5e-4,0.618711,1.8565,2103.42,1.4716,0.104513,0.063575,3.292983,0.067743,0.068275,0.065175,0.064304,0.058392,0.059671,0.063704,0.063951
14760,3690,5e-4,0.590381,1.8047,2326.58,1.4954,0.098900,0.058787,3.102948,0.062702,0.064908,0.059255,0.053412,0.054309,0.061369,0.058380,0.060431
14770,3692,5e-4,0.602498,1.8267,2045.40,1.4838,0.102474,0.060113,3.172764,0.047755,0.063420,0.055395,0.055315,0.057063,0.057293,0.062111,0.058911
14780,3695,5e-4,0.533157,1.7043,2243.28,1.5324,0.098167,0.059754,2.743313,0.046543,0.055935,0.058475,0.061688,0.059669,0.058290,0.060953,0.058666
14790,3697,5e-4,0.592233,1.8080,2162.39,1.4879,0.098924,0.059244,3.069453,0.062483,0.060146,0.069008,0.062173,0.060293,0.058306,0.056734,0.066315
14800,3700,5e-4,0.616896,1.8532,2640.17,1.5307,0.101391,0.061205,3.180423,0.045002,0.070201,0.070754,0.066401,0.054215,0.058618,0.061884,0.061892
14810,3702,5e-4,0.557172,1.7457,2858.71,1.4574,0.100437,0.059364,2.914869,0.065220,0.060874,0.054141,0.057412,0.058026,0.058861,0.057723,0.060785
14820,3705,5e-4,0.620287,1.8595,2479.01,1.5235,0.106632,0.066208,3.205784,0.057888,0.060646,0.057270,0.059030,0.061741,0.066242,0.067270,0.066361
14830,3707,5e-4,0.561876,1.7540,2257.32,1.5495,0.101591,0.061164,2.856822,0.051972,0.067270,0.062546,0.057751,0.062011,0.061579,0.060552,0.063977
14840,3710,5e-4,0.587662,1.7998,2131.95,1.5100,0.102691,0.061727,3.061723,0.051477,0.066583,0.060456,0.059360,0.055344,0.061365,0.063313,0.063016
14850,3712,5e-4,0.616700,1.8528,2845.61,1.4960,0.103994,0.062506,3.193028,0.060113,0.057952,0.057734,0.066486,0.059317,0.057099,0.064735,0.062796
14860,3715,5e-4,0.604099,1.8296,1968.68,1.5058,0.100406,0.060711,3.202691,0.039947,0.058209,0.056152,0.065988,0.056832,0.062684,0.060964,0.060282
14870,3717,5e-4,0.644226,1.9045,3114.62,1.5473,0.106992,0.066032,3.282656,0.051511,0.061214,0.065127,0.055589,0.058100,0.063715,0.068115,0.073988
14880,3720,5e-4,0.620508,1.8599,2540.87,1.4740,0.104460,0.064236,3.318054,0.062917,0.062177,0.056455,0.059541,0.063902,0.062451,0.063990,0.068860
14890,3722,5e-4,0.611360,1.8429,2206.53,1.4514,0.101899,0.060296,3.249765,0.054924,0.045833,0.061940,0.054525,0.064700,0.058299,0.061039,0.057592
14900,3725,5e-4,0.574552,1.7763,2889.44,1.5121,0.095897,0.055321,2.946480,0.051595,0.060537,0.058607,0.053343,0.055083,0.051638,0.055133,0.055587
14910,3727,5e-4,0.621416,1.8616,2687.00,1.5092,0.103246,0.060276,3.193359,0.053957,0.046014,0.056275,0.064995,0.060944,0.063188,0.058165,0.058373
14920,3730,5e-4,0.615025,1.8497,2156.24,1.5078,0.102194,0.058223,3.267022,0.051272,0.057707,0.060337,0.060137,0.053020,0.058700,0.059649,0.059809
14930,3732,5e-4,0.612883,1.8457,4412.66,1.4449,0.105635,0.060785,3.147948,0.061027,0.052390,0.065129,0.055771,0.052573,0.057767,0.060269,0.063710
14940,3735,5e-4,0.605705,1.8325,1932.07,1.5830,0.100251,0.058923,3.044517,0.065885,0.059842,0.058538,0.055467,0.061814,0.058425,0.059030,0.059388
14950,3737,5e-4,0.631158,1.8798,2085.88,1.4540,0.104585,0.061284,3.354268,0.058786,0.061074,0.064676,0.065185,0.062521,0.060120,0.060734,0.062953
14960,3740,5e-4,0.600184,1.8225,2280.43,1.5381,0.100298,0.061526,3.086849,0.065328,0.068649,0.078234,0.057967,0.054961,0.056012,0.063618,0.061237
14970,3742,5e-4,0.603983,1.8294,2139.07,1.4638,0.105682,0.063074,3.231124,0.059540,0.062148,0.053237,0.064792,0.057805,0.056304,0.061218,0.076216
14980,3745,5e-4,0.609738,1.8399,2472.76,1.5110,0.104456,0.060369,3.165450,0.065039,0.065909,0.061419,0.055065,0.057048,0.060803,0.062069,0.056129
14990,3747,5e-4,0.566974,1.7629,2105.74,1.5052,0.100448,0.059144,2.926929,0.076576,0.066324,0.056875,0.049845,0.055369,0.059984,0.061709,0.059112
15000,3750,5e-4,0.573329,1.7742,2236.45,1.5276,0.098329,0.058059,2.944461,0.059526,0.055869,0.051775,0.054430,0.055497,0.055186,0.060136,0.055008
15010,3752,5e-4,0.592727,1.8089,2079.57,1.4875,0.103765,0.062547,3.100276,0.049694,0.063228,0.065869,0.058788,0.063671,0.063802,0.061800,0.059551
15020,3755,5e-4,0.625457,1.8691,2516.42,1.4679,0.106776,0.062534,3.337412,0.089895,0.073819,0.065332,0.061039,0.058805,0.062231,0.062776,0.061264
15030,3757,5e-4,0.562266,1.7546,2781.19,1.5171,0.098351,0.057451,2.874336,0.053075,0.049854,0.058583,0.054510,0.063856,0.051503,0.055644,0.058425
15040,3760,5e-4,0.676427,1.9668,2307.41,1.4812,0.111432,0.067217,3.630399,0.055640,0.058351,0.067509,0.063325,0.069399,0.065112,0.069282,0.065046
15050,3762,5e-4,0.591293,1.8063,2159.47,1.4516,0.103303,0.061227,3.123092,0.042749,0.045964,0.055235,0.062665,0.057143,0.059820,0.065485,0.057412
15060,3765,5e-4,0.557306,1.7460,2052.79,1.5171,0.099586,0.059291,2.915790,0.053174,0.069236,0.069159,0.053363,0.055219,0.057968,0.058039,0.059760
15070,3767,5e-4,0.631313,1.8801,2086.87,1.5156,0.104720,0.062550,3.289634,0.044010,0.058237,0.072817,0.062309,0.062112,0.061585,0.061080,0.061758
15080,3770,5e-4,0.573347,1.7742,2394.79,1.4999,0.099212,0.058992,2.993891,0.067660,0.061589,0.062868,0.051766,0.057231,0.058940,0.058282,0.060070
15090,3772,5e-4,0.631523,1.8805,1992.13,1.4980,0.102972,0.061209,3.335136,0.062675,0.078405,0.064146,0.054910,0.054023,0.064535,0.062049,0.060496
15100,3775,5e-4,0.601246,1.8244,2049.22,1.5482,0.098707,0.057555,3.097629,0.058223,0.065861,0.062166,0.053989,0.049065,0.055809,0.059102,0.061701
15110,3777,5e-4,0.549179,1.7318,2203.63,1.4842,0.097871,0.058061,2.834536,0.060762,0.053356,0.052731,0.052667,0.057792,0.059090,0.057721,0.058554
15120,3780,5e-4,0.556606,1.7447,2118.99,1.5214,0.099486,0.059298,2.909224,0.050634,0.064315,0.056478,0.046017,0.052750,0.058561,0.062318,0.059663
15130,3782,5e-4,0.613376,1.8467,2347.10,1.4678,0.103816,0.062299,3.227048,0.068774,0.055105,0.052535,0.055250,0.058257,0.058408,0.060942,0.070940
15140,3785,5e-4,0.564833,1.7592,2111.26,1.5518,0.099358,0.059659,2.867991,0.043733,0.055990,0.060172,0.060253,0.060671,0.059964,0.060526,0.057442
15150,3787,5e-4,0.644116,1.9043,2955.26,1.4727,0.105260,0.063253,3.337962,0.056400,0.069579,0.059282,0.061020,0.059943,0.062154,0.061303,0.066523
15160,3790,5e-4,0.542583,1.7204,2009.72,1.5388,0.097972,0.058091,2.830624,0.055823,0.067291,0.059087,0.057020,0.055301,0.056226,0.059068,0.057700
15170,3792,5e-4,0.574702,1.7766,2529.83,1.5316,0.099867,0.059424,2.906495,0.056651,0.060735,0.060518,0.063612,0.059055,0.055438,0.057650,0.062515
15180,3795,5e-4,0.580709,1.7873,2564.28,1.5809,0.098833,0.059601,2.885952,0.065039,0.056944,0.059687,0.051093,0.059084,0.061260,0.058443,0.063859
15190,3797,5e-4,0.673852,1.9618,2307.07,1.4981,0.105125,0.062414,3.520336,0.053104,0.059640,0.064363,0.053704,0.055143,0.060351,0.063842,0.064087
15200,3800,5e-4,0.575463,1.7780,2048.62,1.5286,0.102925,0.064807,2.998998,0.058533,0.071802,0.058528,0.064449,0.059699,0.062162,0.064394,0.070836
15210,3802,5e-4,0.606884,1.8347,2622.54,1.4918,0.101918,0.061019,3.131337,0.054682,0.050786,0.057863,0.061583,0.060566,0.062239,0.058504,0.062555
15220,3805,5e-4,0.543560,1.7221,2535.86,1.5459,0.097762,0.057368,2.781855,0.043774,0.044649,0.073385,0.053728,0.055952,0.058035,0.058137,0.055357
15230,3807,5e-4,0.587660,1.7998,2261.79,1.5330,0.102130,0.060581,3.016450,0.058212,0.059478,0.061336,0.056995,0.059185,0.060442,0.060709,0.059979
15240,3810,5e-4,0.616125,1.8517,2241.86,1.5181,0.104525,0.064039,3.149198,0.050833,0.070818,0.067935,0.061944,0.055624,0.064517,0.063785,0.066317
15250,3812,5e-4,0.566182,1.7615,2028.67,1.5134,0.098967,0.059040,2.929004,0.055341,0.063788,0.070255,0.062470,0.056132,0.058483,0.057996,0.059993
15260,3815,5e-4,0.567572,1.7640,2226.24,1.5481,0.100254,0.061952,2.934813,0.051761,0.059792,0.068269,0.071146,0.063654,0.057336,0.061408,0.061156
15270,3817,5e-4,0.555414,1.7427,2518.93,1.5065,0.099282,0.060965,2.817029,0.061285,0.064314,0.060696,0.069580,0.056604,0.061869,0.060682,0.058918
15280,3820,5e-4,0.585121,1.7952,2505.47,1.5039,0.103201,0.060336,3.048736,0.062057,0.055099,0.059541,0.051457,0.057188,0.058285,0.059951,0.063572
15290,3822,5e-4,0.642850,1.9019,2337.84,1.4633,0.106546,0.063066,3.359037,0.055718,0.051837,0.054750,0.055290,0.062981,0.062883,0.063276,0.062382
15300,3825,5e-4,0.587191,1.7989,2992.66,1.5007,0.103149,0.062108,3.007721,0.047649,0.046329,0.069999,0.068394,0.061416,0.057036,0.060287,0.066179
15310,3827,5e-4,0.566184,1.7615,2208.01,1.4924,0.103147,0.063245,2.978686,0.044661,0.060022,0.059203,0.058774,0.070161,0.064886,0.060400,0.061559
15320,3830,5e-4,0.642799,1.9018,2650.84,1.4553,0.107454,0.063588,3.450456,0.063652,0.065397,0.060067,0.050874,0.063655,0.063565,0.065248,0.063743
15330,3832,5e-4,0.612796,1.8456,2618.32,1.4977,0.104689,0.062738,3.177790,0.068610,0.053857,0.059934,0.064148,0.060870,0.063936,0.061497,0.067051
